id,property_id,room_id,util_type,area,windows,plugpoints,lights,tubelights,fans,showbulbs,balconylights,created_at,updated_at
1348,202,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:00"
1349,202,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:00"
1350,202,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:00"
1351,202,490,bathroom,0,0,0,0,0,0,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:00"
1352,202,491,bathroom,0,0,0,0,0,0,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:00"
1353,202,492,bathroom,0,0,0,0,0,0,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:00"
1354,202,493,bathroom,0,0,0,0,0,0,0,0,"2018-03-29 16:00:00","2018-03-29 16:00:00"
1355,203,0,commonarea,0,0,0,0,0,0,0,0,"2018-03-30 11:13:08","2018-03-30 11:13:08"
1356,203,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-30 11:13:08","2018-03-30 11:14:52"
1357,203,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-03-30 11:13:08","2018-03-30 11:13:08"
1358,203,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-30 11:13:08","2018-03-30 11:13:08"
1359,203,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-30 11:13:08","2018-03-30 11:13:08"
1360,203,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-30 11:13:08","2018-03-30 11:13:08"
1361,203,494,bathroom,0,0,0,0,0,0,0,0,"2018-03-30 11:13:08","2018-03-30 11:13:08"
1362,203,495,bathroom,0,0,0,0,0,0,0,0,"2018-03-30 11:13:08","2018-03-30 11:13:08"
1363,203,496,bathroom,0,0,0,0,0,0,0,0,"2018-03-30 11:13:08","2018-03-30 11:13:08"
1364,204,0,kitchen,0,0,0,0,0,0,0,0,"2018-03-30 16:56:35","2018-05-10 13:47:21"
1365,204,0,bathroom,0,0,0,0,0,0,0,0,"2018-03-30 16:56:35","2018-03-30 16:57:45"
1366,204,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-03-30 16:56:35","2018-03-30 16:56:35"
1367,204,0,poojaroom,0,0,0,0,0,0,0,0,"2018-03-30 16:56:35","2018-03-30 16:56:35"
1368,204,0,storeroom,0,0,0,0,0,0,0,0,"2018-03-30 16:56:35","2018-03-30 16:56:35"
1369,204,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-03-30 16:56:35","2018-03-30 16:56:35"
1370,204,497,bathroom,0,0,0,0,0,0,0,0,"2018-03-30 16:56:35","2018-03-30 16:56:35"
1371,204,498,bathroom,0,0,0,0,0,0,0,0,"2018-03-30 16:56:35","2018-03-30 16:56:35"
1372,204,499,bathroom,0,0,0,0,0,0,0,0,"2018-03-30 16:56:35","2018-03-30 16:56:35"
1373,205,0,kitchen,0,0,0,0,0,0,0,0,"2018-04-02 12:38:11","2018-04-02 12:45:30"
1374,205,0,bathroom,0,0,0,0,0,0,0,0,"2018-04-02 12:38:11","2018-04-02 12:40:33"
1375,205,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-04-02 12:38:11","2018-04-02 12:38:11"
1376,205,0,poojaroom,0,0,0,0,0,0,0,0,"2018-04-02 12:38:11","2018-04-02 12:38:11"
1377,205,0,storeroom,0,0,0,0,0,0,0,0,"2018-04-02 12:38:11","2018-04-02 12:38:11"
1378,205,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-04-02 12:38:11","2018-04-02 12:38:11"
1379,206,0,kitchen,0,0,0,0,0,0,0,0,"2018-04-02 12:52:18","2018-04-02 12:53:16"
1380,206,0,bathroom,0,0,0,0,0,0,0,0,"2018-04-02 12:52:18","2018-04-02 12:53:00"
1381,206,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-04-02 12:52:18","2018-04-02 12:52:18"
1382,206,0,poojaroom,0,0,0,0,0,0,0,0,"2018-04-02 12:52:18","2018-04-02 12:52:18"
1383,206,0,storeroom,0,0,0,0,0,0,0,0,"2018-04-02 12:52:18","2018-04-02 12:52:18"
1384,206,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-04-02 12:52:18","2018-04-02 12:52:18"
1385,206,501,bathroom,0,0,0,0,0,0,0,0,"2018-04-02 12:52:18","2018-04-02 12:52:18"
1386,206,502,bathroom,0,0,0,0,0,0,0,0,"2018-04-02 12:52:18","2018-04-02 12:52:18"
1387,206,503,bathroom,0,0,0,0,0,0,0,0,"2018-04-02 12:52:18","2018-04-02 12:52:18"
1388,206,504,bathroom,0,0,0,0,0,0,0,0,"2018-04-02 12:52:18","2018-04-02 12:52:18"
1389,206,0,commonarea,0,0,0,0,0,0,0,0,"2018-04-02 12:54:40","2018-04-02 12:54:40"
1390,199,0,commonarea,688,0,0,0,0,0,0,0,"2018-04-02 15:16:17","2018-04-02 15:16:17"
1391,200,0,commonarea,1500,0,0,0,0,0,0,0,"2018-04-02 15:33:13","2018-04-02 15:33:13"
1392,61,0,commonarea,1200,0,0,0,0,0,0,0,"2018-04-02 15:50:06","2018-04-02 15:50:06"
1393,61,0,kitchen,1200,0,0,0,0,0,0,0,"2018-04-02 15:50:07","2018-04-02 15:50:07"
1394,61,0,bathroom,15,0,0,0,0,0,0,0,"2018-04-02 15:50:07","2018-04-02 15:50:07"
1395,61,0,kitchenutility,1200,0,0,0,0,0,0,0,"2018-04-02 15:50:07","2018-04-02 15:50:07"
1396,207,0,kitchen,0,0,0,0,0,0,0,0,"2018-04-04 17:23:26","2018-04-05 15:57:12"
1397,207,0,bathroom,0,0,0,0,0,0,0,0,"2018-04-04 17:23:26","2018-04-05 15:56:41"
1398,207,0,kitchenutility,0,0,2,1,0,0,0,0,"2018-04-04 17:23:26","2018-04-04 17:23:26"
1399,207,0,poojaroom,0,0,0,0,0,0,0,0,"2018-04-04 17:23:26","2018-04-04 17:23:26"
1400,207,0,storeroom,0,0,0,0,0,0,0,0,"2018-04-04 17:23:26","2018-04-04 17:23:26"
1401,207,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-04-04 17:23:26","2018-04-04 17:23:26"
1402,207,505,bathroom,60,1,1,1,0,0,0,0,"2018-04-04 17:23:26","2018-04-04 17:23:26"
1403,207,506,bathroom,130,1,1,1,0,0,0,0,"2018-04-04 17:23:26","2018-04-04 17:23:26"
1404,208,0,kitchen,0,0,0,0,0,0,0,0,"2018-04-05 10:35:09","2018-04-05 17:16:52"
1405,208,0,bathroom,0,0,0,0,0,0,0,0,"2018-04-05 10:35:09","2018-04-05 17:14:41"
1406,208,0,kitchenutility,80,0,3,1,0,0,0,0,"2018-04-05 10:35:09","2018-04-05 10:35:09"
1407,208,0,poojaroom,0,0,0,0,0,0,0,0,"2018-04-05 10:35:09","2018-04-05 10:35:09"
1408,208,0,storeroom,0,0,0,0,0,0,0,0,"2018-04-05 10:35:09","2018-04-05 10:35:09"
1409,208,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-04-05 10:35:09","2018-04-05 10:35:09"
1410,209,0,kitchen,0,0,0,0,0,0,0,0,"2018-04-05 10:44:46","2018-04-09 14:31:20"
1411,209,0,bathroom,0,0,0,0,0,0,0,0,"2018-04-05 10:44:46","2018-04-06 15:44:55"
1412,209,0,kitchenutility,80,0,0,1,0,0,0,0,"2018-04-05 10:44:46","2018-04-05 10:44:46"
1413,209,0,poojaroom,0,0,0,0,0,0,0,0,"2018-04-05 10:44:46","2018-04-05 10:44:46"
1414,209,0,storeroom,0,0,0,0,0,0,0,0,"2018-04-05 10:44:46","2018-04-05 10:44:46"
1415,209,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-04-05 10:44:46","2018-04-05 10:44:46"
1416,207,507,bathroom,50,0,0,0,0,0,0,0,"2018-04-05 15:56:42","2018-04-05 15:56:42"
1417,208,508,bathroom,50,1,0,0,0,0,0,0,"2018-04-05 17:16:53","2018-04-05 17:16:53"
1418,208,0,commonarea,250,0,0,0,0,0,0,0,"2018-04-05 17:19:44","2018-04-05 17:19:44"
1419,208,509,bathroom,50,0,0,0,0,0,0,0,"2018-04-05 17:19:46","2018-04-05 17:19:46"
1420,208,510,bathroom,0,1,0,0,0,0,0,0,"2018-04-05 17:20:30","2018-04-05 17:20:30"
1428,211,0,kitchen,1,1,1,1,1,1,1,1,"2018-04-06 13:01:13","2018-04-06 13:23:47"
1429,211,0,bathroom,0,0,0,0,0,0,0,0,"2018-04-06 13:01:13","2018-04-06 13:21:59"
1430,211,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-04-06 13:01:13","2018-04-06 13:01:13"
1431,211,0,poojaroom,0,0,0,0,0,0,0,0,"2018-04-06 13:01:13","2018-04-06 13:01:13"
1432,211,0,storeroom,0,0,0,0,0,0,0,0,"2018-04-06 13:01:13","2018-04-06 13:01:13"
1433,211,0,commonwashroom,100,1,1,1,0,0,0,0,"2018-04-06 13:01:13","2018-04-06 13:01:13"
1434,211,512,bathroom,150,1,1,1,0,0,0,0,"2018-04-06 13:01:13","2018-04-06 13:01:13"
1435,211,0,commonarea,1100,0,0,0,0,0,0,0,"2018-04-06 13:26:35","2018-04-06 13:26:35"
1436,189,0,commonarea,1600,0,0,0,0,0,0,0,"2018-04-06 13:34:22","2018-04-06 13:34:22"
1437,202,0,commonarea,0,0,0,0,0,0,0,0,"2018-04-06 13:42:49","2018-04-06 13:42:49"
1438,209,0,commonarea,250,0,0,0,0,0,0,0,"2018-04-09 14:36:37","2018-04-09 14:36:37"
1439,209,513,bathroom,210,0,0,0,0,0,0,0,"2018-04-09 14:36:38","2018-04-09 14:36:38"
1440,209,514,bathroom,250,0,0,0,0,0,0,0,"2018-04-09 14:52:22","2018-04-09 14:52:22"
1441,209,515,bathroom,200,0,0,0,0,0,0,0,"2018-04-09 14:57:26","2018-04-09 14:57:26"
1442,212,0,kitchen,1,1,1,1,1,1,1,1,"2018-04-10 14:04:35","2018-04-10 14:58:07"
1443,212,0,bathroom,0,0,0,0,0,0,0,0,"2018-04-10 14:04:35","2018-04-10 14:51:03"
1444,212,0,kitchenutility,30,0,0,0,0,0,0,0,"2018-04-10 14:04:35","2018-04-10 14:04:35"
1445,212,0,poojaroom,0,0,0,0,0,0,0,0,"2018-04-10 14:04:35","2018-04-10 14:04:35"
1446,212,0,storeroom,0,0,0,0,0,0,0,0,"2018-04-10 14:04:35","2018-04-10 14:04:35"
1447,212,0,commonwashroom,30,1,2,1,0,0,0,0,"2018-04-10 14:04:35","2018-04-10 14:04:35"
1448,212,516,bathroom,30,1,2,1,0,0,0,0,"2018-04-10 14:04:35","2018-04-10 14:04:35"
1449,212,517,bathroom,30,1,1,1,0,0,0,0,"2018-04-10 14:04:35","2018-04-10 14:04:35"
1450,213,0,kitchen,1,1,1,1,1,1,1,1,"2018-04-10 14:41:29","2018-04-11 18:36:24"
1451,213,0,bathroom,0,0,0,0,0,0,0,0,"2018-04-10 14:41:29","2018-04-10 16:02:21"
1452,213,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-04-10 14:41:29","2018-04-10 14:41:29"
1453,213,0,poojaroom,0,0,0,0,0,0,0,0,"2018-04-10 14:41:29","2018-04-10 14:41:29"
1454,213,0,storeroom,0,0,0,0,0,0,0,0,"2018-04-10 14:41:29","2018-04-10 14:41:29"
1455,213,0,commonwashroom,20,0,0,0,0,0,0,0,"2018-04-10 14:41:29","2018-04-10 14:41:29"
1456,213,518,bathroom,30,1,1,1,0,0,0,0,"2018-04-10 14:41:29","2018-04-10 14:41:29"
1457,213,519,bathroom,30,1,1,1,0,0,0,0,"2018-04-10 14:41:29","2018-04-10 14:41:29"
1458,212,0,commonarea,300,0,0,0,0,0,0,0,"2018-04-10 15:34:12","2018-04-10 15:34:12"
1459,213,0,commonarea,1045,0,0,0,0,0,0,0,"2018-04-11 18:37:52","2018-04-11 18:37:52"
1460,205,0,commonarea,100,0,0,0,0,0,0,0,"2018-04-16 18:32:06","2018-04-16 18:32:06"
1461,205,500,bathroom,10,0,0,0,0,0,0,0,"2018-04-16 18:32:07","2018-04-16 18:32:07"
1462,193,0,commonarea,150,0,0,0,0,0,0,0,"2018-04-16 18:33:16","2018-04-16 18:33:16"
1463,56,0,commonarea,100,0,0,0,0,0,0,0,"2018-05-14 16:47:48","2018-05-14 16:47:48"
1464,56,0,kitchen,100,0,0,0,0,0,0,0,"2018-05-14 16:47:48","2018-05-14 16:47:48"
1465,56,0,bathroom,100,0,0,0,0,0,0,0,"2018-05-14 16:47:48","2018-05-14 16:47:48"
1466,56,0,kitchenutility,100,0,0,0,0,0,0,0,"2018-05-14 16:47:49","2018-05-14 16:47:49"
1467,10,0,commonarea,0,0,0,0,0,0,0,0,"2018-05-22 17:21:15","2018-05-22 17:21:15"
1468,10,0,kitchen,0,0,0,0,0,0,0,0,"2018-05-22 17:21:15","2018-05-22 17:21:15"
1469,10,0,bathroom,0,0,0,0,0,0,0,0,"2018-05-22 17:21:15","2018-05-22 17:21:15"
1470,10,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-05-22 17:21:16","2018-05-22 17:21:16"
1471,25,0,commonarea,0,0,0,0,0,0,0,0,"2018-05-22 17:56:39","2018-05-22 17:56:39"
1472,25,0,kitchen,0,0,0,0,0,0,0,0,"2018-05-22 17:56:39","2018-05-22 17:56:39"
1473,25,0,bathroom,0,0,0,0,0,0,0,0,"2018-05-22 17:56:39","2018-05-22 17:56:39"
1474,25,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-05-22 17:56:39","2018-05-22 17:56:39"
1475,8,0,commonarea,0,0,0,0,0,0,0,0,"2018-06-09 12:07:16","2018-06-09 12:07:16"
1476,8,0,kitchen,0,0,0,0,0,0,0,0,"2018-06-09 12:07:17","2018-06-09 12:07:17"
1477,8,0,bathroom,0,0,0,0,0,0,0,0,"2018-06-09 12:07:17","2018-06-09 12:07:17"
1478,8,0,kitchenutility,0,0,0,0,0,0,0,0,"2018-06-09 12:07:17","2018-06-09 12:07:17"
1479,207,0,commonarea,0,0,0,0,0,0,0,0,"2018-06-22 19:13:37","2018-06-22 19:13:37"
1480,218,0,commonarea,100,0,0,0,0,0,0,0,"2018-12-18 10:44:59","2018-12-18 10:44:59"
1481,218,0,kitchen,0,0,0,0,0,0,0,0,"2018-12-18 10:44:59","2018-12-18 10:44:59"
1482,218,0,bathroom,100,0,0,0,0,0,0,0,"2018-12-18 10:44:59","2018-12-18 10:44:59"
1483,218,0,kitchenutility,100,0,0,0,0,0,0,0,"2018-12-18 10:44:59","2018-12-18 10:44:59"
1484,218,0,poojaroom,0,0,0,0,0,0,0,0,"2018-12-18 10:44:59","2018-12-18 10:44:59"
1485,218,0,storeroom,0,0,0,0,0,0,0,0,"2018-12-18 10:45:00","2018-12-18 10:45:00"
1486,218,0,commonwashroom,0,0,0,0,0,0,0,0,"2018-12-18 10:45:00","2018-12-18 10:45:00"
1487,218,528,bathroom,0,0,0,0,0,0,0,0,"2018-12-18 10:45:00","2018-12-18 10:45:00"
1488,218,529,bathroom,0,0,0,0,0,0,0,0,"2018-12-18 10:45:00","2018-12-18 10:45:00"
1489,218,530,bathroom,0,0,0,0,0,0,0,0,"2018-12-18 10:45:00","2018-12-18 10:45:00"
1490,276,0,kitchen,0,0,0,0,0,0,0,0,"2019-05-20 19:00:49","2019-06-20 15:32:57"
1491,276,0,bathroom,0,0,0,0,0,0,0,0,"2019-05-20 19:00:49","2019-06-20 15:32:57"
1492,276,0,kitchenutility,0,0,0,0,0,0,0,0,"2019-05-20 19:00:49","2019-06-20 15:32:57"
1493,276,0,poojaroom,10,0,1,1,0,0,0,0,"2019-05-20 19:00:49","2019-06-20 15:32:57"
1494,276,0,storeroom,0,0,0,0,0,0,0,0,"2019-05-20 19:00:49","2019-06-20 15:32:57"
1495,276,0,commonwashroom,0,0,0,0,0,0,0,0,"2019-05-20 19:00:49","2019-06-20 15:32:57"
1496,270,531,bathroom,40,1,1,1,0,0,0,0,"2019-05-20 19:00:49","2019-05-20 19:00:49"
1497,270,532,bathroom,50,0,0,0,0,0,0,0,"2019-05-20 19:21:13","2019-05-20 19:21:13"
1498,270,533,bathroom,30,0,0,0,0,0,0,0,"2019-05-21 11:14:09","2019-05-21 11:14:09"
1499,270,534,bathroom,30,0,0,0,0,0,0,0,"2019-05-21 11:14:09","2019-05-21 11:14:09"
1500,270,535,bathroom,30,0,0,0,0,0,0,0,"2019-05-21 11:14:09","2019-05-21 11:14:09"
1501,270,536,bathroom,30,0,0,0,0,0,0,0,"2019-05-21 11:14:09","2019-05-21 11:14:09"
1502,270,537,bathroom,30,0,0,0,0,0,0,0,"2019-05-21 11:14:10","2019-05-21 11:14:10"
1503,270,538,bathroom,30,0,0,0,0,0,0,0,"2019-05-21 11:14:10","2019-05-21 11:14:10"
1504,276,0,commonarea,10,0,0,0,0,0,0,0,"2019-05-21 11:18:51","2019-06-20 15:32:57"
1505,271,0,commonarea,120,0,0,0,0,0,0,0,"2019-05-21 11:36:10","2019-05-21 11:36:10"
1506,271,0,kitchen,20,0,0,0,0,0,0,0,"2019-05-21 11:36:10","2019-05-21 11:36:10"
1507,271,0,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:36:11","2019-05-21 11:36:11"
1508,271,0,kitchenutility,20,0,0,0,0,0,0,0,"2019-05-21 11:36:11","2019-05-21 11:36:11"
1509,271,0,poojaroom,20,0,0,0,0,0,0,0,"2019-05-21 11:36:11","2019-05-21 11:36:11"
1510,271,0,storeroom,20,0,0,0,0,0,0,0,"2019-05-21 11:36:11","2019-05-21 11:36:11"
1511,271,0,commonwashroom,20,0,0,0,0,0,0,0,"2019-05-21 11:36:11","2019-05-21 11:36:11"
1512,271,539,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:36:11","2019-05-21 11:36:11"
1513,271,540,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:36:11","2019-05-21 11:36:11"
1514,271,541,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:36:12","2019-05-21 11:36:12"
1515,271,542,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:36:12","2019-05-21 11:36:12"
1516,271,543,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:36:12","2019-05-21 11:36:12"
1517,271,544,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:36:12","2019-05-21 11:36:12"
1518,271,545,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:36:13","2019-05-21 11:36:13"
1519,271,546,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:36:13","2019-05-21 11:36:13"
1520,272,0,commonarea,20,0,0,0,0,0,0,0,"2019-05-21 11:44:14","2019-05-21 11:44:14"
1521,272,0,kitchen,20,0,0,0,0,0,0,0,"2019-05-21 11:44:14","2019-05-21 11:44:14"
1522,272,0,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:44:14","2019-05-21 11:44:14"
1523,272,0,kitchenutility,20,0,0,0,0,0,0,0,"2019-05-21 11:44:14","2019-05-21 11:44:14"
1524,272,0,poojaroom,20,0,0,0,0,0,0,0,"2019-05-21 11:44:14","2019-05-21 11:44:14"
1525,272,0,storeroom,20,0,0,0,0,0,0,0,"2019-05-21 11:44:14","2019-05-21 11:44:14"
1526,272,0,commonwashroom,20,0,0,0,0,0,0,0,"2019-05-21 11:44:14","2019-05-21 11:44:14"
1527,272,547,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:44:14","2019-05-21 11:44:14"
1528,272,548,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:44:15","2019-05-21 11:44:15"
1529,272,549,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:44:15","2019-05-21 11:44:15"
1530,272,550,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:44:15","2019-05-21 11:44:15"
1531,272,551,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:44:15","2019-05-21 11:44:15"
1532,272,552,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:44:15","2019-05-21 11:44:15"
1533,272,554,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:44:16","2019-05-21 11:44:16"
1534,272,555,bathroom,20,0,0,0,0,0,0,0,"2019-05-21 11:44:16","2019-05-21 11:44:16"
