id,name,property_id,room_id,propertyutil_id,value,details,created_at,updated_at
480,studytablechair,23,54,0,,NULL,"2016-07-14 22:12:58","2016-07-14 22:12:58"
481,attachedbathroom,23,54,0,,NULL,"2016-07-14 22:12:58","2016-07-14 22:12:58"
482,balcony,23,54,0,,NULL,"2016-07-14 22:12:58","2016-07-14 22:12:58"
502,clubhouse,25,0,0,,NULL,"2016-07-21 01:51:22","2016-07-21 01:51:22"
505,bed,25,57,0,,NULL,"2016-07-21 01:56:46","2016-07-21 01:56:46"
506,wardrobe,25,57,0,,NULL,"2016-07-21 01:56:46","2016-07-21 01:56:46"
507,studytablechair,25,57,0,,NULL,"2016-07-21 01:56:46","2016-07-21 01:56:46"
508,attachedbathroom,25,57,0,,NULL,"2016-07-21 01:56:46","2016-07-21 01:56:46"
509,balcony,25,57,0,,NULL,"2016-07-21 01:56:46","2016-07-21 01:56:46"
510,bed,25,58,0,,NULL,"2016-07-21 01:57:28","2016-07-21 01:57:28"
511,wardrobe,25,58,0,,NULL,"2016-07-21 01:57:28","2016-07-21 01:57:28"
512,studytablechair,25,58,0,,NULL,"2016-07-21 01:57:28","2016-07-21 01:57:28"
513,attachedbathroom,25,58,0,,NULL,"2016-07-21 01:57:28","2016-07-21 01:57:28"
514,bed,25,59,0,,NULL,"2016-07-21 01:58:36","2016-07-21 01:58:36"
515,wardrobe,25,59,0,,NULL,"2016-07-21 01:58:36","2016-07-21 01:58:36"
516,studytablechair,25,59,0,,NULL,"2016-07-21 01:58:36","2016-07-21 01:58:36"
517,attachedbathroom,25,59,0,,NULL,"2016-07-21 01:58:36","2016-07-21 01:58:36"
518,balcony,25,59,0,,NULL,"2016-07-21 01:58:36","2016-07-21 01:58:36"
529,terracewalkway,26,0,0,,NULL,"2016-07-21 20:55:06","2016-07-21 20:55:06"
534,bed,26,60,0,,NULL,"2016-07-21 20:58:41","2016-07-21 20:58:41"
535,wardrobe,26,60,0,,NULL,"2016-07-21 20:58:41","2016-07-21 20:58:41"
536,studytablechair,26,60,0,,NULL,"2016-07-21 20:58:41","2016-07-21 20:58:41"
537,attachedbathroom,26,60,0,,NULL,"2016-07-21 20:58:41","2016-07-21 20:58:41"
538,balcony,26,60,0,,NULL,"2016-07-21 20:58:41","2016-07-21 20:58:41"
540,bed,26,61,0,,NULL,"2016-07-21 21:00:34","2016-07-21 21:00:34"
541,wardrobe,26,61,0,,NULL,"2016-07-21 21:00:34","2016-07-21 21:00:34"
542,studytablechair,26,61,0,,NULL,"2016-07-21 21:00:34","2016-07-21 21:00:34"
543,sharedbathroom,26,61,0,,NULL,"2016-07-21 21:00:34","2016-07-21 21:00:34"
544,balcony,26,61,0,,NULL,"2016-07-21 21:00:34","2016-07-21 21:00:34"
545,bed,26,62,0,,NULL,"2016-07-21 21:04:42","2016-07-21 21:04:42"
546,wardrobe,26,62,0,,NULL,"2016-07-21 21:04:42","2016-07-21 21:04:42"
547,studytablechair,26,62,0,,NULL,"2016-07-21 21:04:42","2016-07-21 21:04:42"
548,sharedbathroom,26,62,0,,NULL,"2016-07-21 21:04:42","2016-07-21 21:04:42"
549,balcony,26,62,0,,NULL,"2016-07-21 21:04:42","2016-07-21 21:04:42"
550,bed,10,0,0,,NULL,"2016-07-21 21:32:25","2016-07-21 21:32:25"
551,studytablechair,10,0,0,,NULL,"2016-07-21 21:32:25","2016-07-21 21:32:25"
552,lift,10,0,0,,NULL,"2016-07-21 21:32:25","2016-07-21 21:32:25"
553,gym,27,0,0,,NULL,"2016-07-26 13:46:42","2016-07-26 13:46:42"
554,clubhouse,27,0,0,,NULL,"2016-07-26 13:46:42","2016-07-26 13:46:42"
555,bed,27,63,0,,NULL,"2016-07-26 13:52:53","2016-07-26 13:52:53"
556,wardrobe,27,63,0,,NULL,"2016-07-26 13:52:53","2016-07-26 13:52:53"
557,studytablechair,27,63,0,,NULL,"2016-07-26 13:52:53","2016-07-26 13:52:53"
558,bed,27,64,0,,NULL,"2016-07-26 13:52:53","2016-07-26 13:52:53"
559,wardrobe,27,64,0,,NULL,"2016-07-26 13:52:53","2016-07-26 13:52:53"
560,studytablechair,27,64,0,,NULL,"2016-07-26 13:52:53","2016-07-26 13:52:53"
562,bed,28,65,0,,NULL,"2016-08-01 19:42:08","2016-08-01 19:42:08"
563,wardrobe,28,65,0,,NULL,"2016-08-01 19:42:08","2016-08-01 19:42:08"
568,swimmingpool,28,0,0,,NULL,"2016-08-01 19:48:52","2016-08-01 19:48:52"
570,clubhouse,28,0,0,,NULL,"2016-08-01 19:48:52","2016-08-01 19:48:52"
573,studytablechair,28,65,0,,NULL,"2016-08-01 19:51:48","2016-08-01 19:51:48"
574,bed,28,66,0,,NULL,"2016-08-01 19:52:13","2016-08-01 19:52:13"
575,studytablechair,28,66,0,,NULL,"2016-08-01 19:52:13","2016-08-01 19:52:13"
576,bed,28,67,0,,NULL,"2016-08-01 19:55:39","2016-08-01 19:55:39"
577,wardrobe,28,67,0,,NULL,"2016-08-01 19:55:39","2016-08-01 19:55:39"
578,studytablechair,28,67,0,,NULL,"2016-08-01 19:55:39","2016-08-01 19:55:39"
579,attachedbathroom,28,67,0,,NULL,"2016-08-01 19:55:39","2016-08-01 19:55:39"
580,balcony,28,67,0,,NULL,"2016-08-01 19:55:39","2016-08-01 19:55:39"
581,wardrobe,28,66,0,,NULL,"2016-08-01 20:00:48","2016-08-01 20:00:48"
582,attachedbathroom,28,66,0,,NULL,"2016-08-01 20:00:48","2016-08-01 20:00:48"
583,attachedbathroom,28,65,0,,NULL,"2016-08-01 20:01:18","2016-08-01 20:01:18"
588,swimmingpool,29,0,0,,NULL,"2016-08-05 16:48:24","2016-08-05 16:48:24"
591,clubhouse,29,0,0,,NULL,"2016-08-05 16:48:24","2016-08-05 16:48:24"
594,wardrobe,29,68,0,,NULL,"2016-08-05 16:50:12","2016-08-05 16:50:12"
595,sharedbathroom,29,68,0,,NULL,"2016-08-05 16:50:12","2016-08-05 16:50:12"
596,wardrobe,29,69,0,,NULL,"2016-08-05 16:51:35","2016-08-05 16:51:35"
597,wardrobe,29,70,0,,NULL,"2016-08-05 16:52:30","2016-08-05 16:52:30"
598,attachedbathroom,29,70,0,,NULL,"2016-08-05 16:52:30","2016-08-05 16:52:30"
599,sharedbathroom,29,69,0,,NULL,"2016-08-05 16:52:40","2016-08-05 16:52:40"
605,clubhouse,30,0,0,,NULL,"2016-08-09 17:21:44","2016-08-09 17:21:44"
608,tenniscourt,30,0,0,,NULL,"2016-08-09 17:21:44","2016-08-09 17:21:44"
624,swimmingpool,18,0,0,,NULL,"2016-08-22 01:15:46","2016-08-22 01:15:46"
626,swimmingpool,30,0,0,,NULL,"2016-08-24 06:28:14","2016-08-24 06:28:14"
627,wardrobe,27,0,0,,NULL,"2016-08-24 06:31:55","2016-08-24 06:31:55"
628,lift,27,0,0,,NULL,"2016-08-24 06:31:55","2016-08-24 06:31:55"
629,carparking,27,0,0,,NULL,"2016-08-24 06:31:55","2016-08-24 06:31:55"
630,livingroom,27,0,0,,NULL,"2016-08-24 06:31:55","2016-08-24 06:31:55"
631,kitchen,27,0,0,,NULL,"2016-08-24 06:31:55","2016-08-24 06:31:55"
632,kitchencabinet,27,0,0,,NULL,"2016-08-24 06:31:55","2016-08-24 06:31:55"
633,lift,21,0,0,,NULL,"2016-08-24 06:34:50","2016-08-24 06:34:50"
634,carparking,21,0,0,,NULL,"2016-08-24 06:34:50","2016-08-24 06:34:50"
635,gym,21,0,0,,NULL,"2016-08-24 06:34:50","2016-08-24 06:34:50"
636,swimmingpool,21,0,0,,NULL,"2016-08-24 06:34:50","2016-08-24 06:34:50"
637,livingroom,21,0,0,,NULL,"2016-08-24 06:34:50","2016-08-24 06:34:50"
638,clubhouse,21,0,0,,NULL,"2016-08-24 06:34:50","2016-08-24 06:34:50"
639,tenniscourt,21,0,0,,NULL,"2016-08-24 06:34:50","2016-08-24 06:34:50"
641,clubhouse,20,0,0,,NULL,"2016-08-24 06:37:20","2016-08-24 06:37:20"
642,tenniscourt,20,0,0,,NULL,"2016-08-24 06:37:20","2016-08-24 06:37:20"
643,sofa,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
644,tv,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
645,washingmachine,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
646,dishtv,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
647,fridge,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
648,crockeryset,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
649,lift,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
650,carparking,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
651,gym,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
652,swimmingpool,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
653,livingroom,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
654,clubhouse,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
655,kitchen,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
656,kitchencabinet,31,0,0,,NULL,"2016-09-02 04:29:24","2016-09-02 04:29:24"
657,bed,31,76,0,,NULL,"2016-09-02 04:32:03","2016-09-02 04:32:03"
658,wardrobe,31,76,0,,NULL,"2016-09-02 04:32:03","2016-09-02 04:32:03"
659,attachedbathroom,31,76,0,,NULL,"2016-09-02 04:32:03","2016-09-02 04:32:03"
660,bed,31,77,0,,NULL,"2016-09-02 04:38:06","2016-09-02 04:38:06"
661,attachedbathroom,31,77,0,,NULL,"2016-09-02 04:38:06","2016-09-02 04:38:06"
665,lift,32,0,0,,NULL,"2016-09-12 05:24:37","2016-09-12 05:24:37"
666,carparking,32,0,0,,NULL,"2016-09-12 05:24:37","2016-09-12 05:24:37"
667,swimmingpool,32,0,0,,NULL,"2016-09-12 05:24:37","2016-09-12 05:24:37"
668,livingroom,32,0,0,,NULL,"2016-09-12 05:24:37","2016-09-12 05:24:37"
669,balcony,32,0,0,,NULL,"2016-09-12 05:24:37","2016-09-12 05:24:37"
670,clubhouse,32,0,0,,NULL,"2016-09-12 05:24:37","2016-09-12 05:24:37"
671,kitchen,32,0,0,,NULL,"2016-09-12 05:24:37","2016-09-12 05:24:37"
672,kitchencabinet,32,0,0,,NULL,"2016-09-12 05:24:37","2016-09-12 05:24:37"
673,bed,32,78,0,,NULL,"2016-09-12 05:29:11","2016-09-12 05:29:11"
674,wardrobe,32,78,0,,NULL,"2016-09-12 05:29:11","2016-09-12 05:29:11"
675,studytablechair,32,78,0,,NULL,"2016-09-12 05:29:11","2016-09-12 05:29:11"
676,attachedbathroom,32,78,0,,NULL,"2016-09-12 05:29:11","2016-09-12 05:29:11"
677,bed,32,79,0,,NULL,"2016-09-12 05:30:46","2016-09-12 05:30:46"
678,wardrobe,32,79,0,,NULL,"2016-09-12 05:30:46","2016-09-12 05:30:46"
679,studytablechair,32,79,0,,NULL,"2016-09-12 05:30:46","2016-09-12 05:30:46"
680,attachedbathroom,32,79,0,,NULL,"2016-09-12 05:30:46","2016-09-12 05:30:46"
693,swimmingpool,33,0,0,,NULL,"2016-09-13 01:33:46","2016-09-13 01:33:46"
696,clubhouse,33,0,0,,NULL,"2016-09-13 01:33:46","2016-09-13 01:33:46"
700,wardrobe,33,81,0,,NULL,"2016-09-13 01:40:46","2016-09-13 01:40:46"
702,attachedbathroom,33,81,0,,NULL,"2016-09-13 01:40:46","2016-09-13 01:40:46"
703,balcony,33,81,0,,NULL,"2016-09-13 01:40:46","2016-09-13 01:40:46"
705,wardrobe,33,82,0,,NULL,"2016-09-13 01:42:14","2016-09-13 01:42:14"
707,attachedbathroom,33,82,0,,NULL,"2016-09-13 01:42:14","2016-09-13 01:42:14"
708,balcony,33,82,0,,NULL,"2016-09-13 01:42:14","2016-09-13 01:42:14"
710,wardrobe,33,83,0,,NULL,"2016-09-13 01:42:57","2016-09-13 01:42:57"
712,attachedbathroom,33,83,0,,NULL,"2016-09-13 01:42:57","2016-09-13 01:42:57"
715,washingmachine,34,0,0,,NULL,"2016-09-13 01:46:36","2016-09-13 01:46:36"
716,fridge,34,0,0,,NULL,"2016-09-13 01:46:36","2016-09-13 01:46:36"
719,lift,34,0,0,,NULL,"2016-09-13 01:46:36","2016-09-13 01:46:36"
720,carparking,34,0,0,,NULL,"2016-09-13 01:46:36","2016-09-13 01:46:36"
721,gym,34,0,0,,NULL,"2016-09-13 01:46:36","2016-09-13 01:46:36"
722,swimmingpool,34,0,0,,NULL,"2016-09-13 01:46:36","2016-09-13 01:46:36"
724,balcony,34,0,0,,NULL,"2016-09-13 01:46:36","2016-09-13 01:46:36"
725,clubhouse,34,0,0,,NULL,"2016-09-13 01:46:36","2016-09-13 01:46:36"
726,kitchen,34,0,0,,NULL,"2016-09-13 01:46:36","2016-09-13 01:46:36"
728,bed,34,84,0,,NULL,"2016-09-13 01:49:15","2016-09-13 01:49:15"
729,wardrobe,34,84,0,,NULL,"2016-09-13 01:49:15","2016-09-13 01:49:15"
730,studytablechair,34,84,0,,NULL,"2016-09-13 01:49:15","2016-09-13 01:49:15"
731,attachedbathroom,34,84,0,,NULL,"2016-09-13 01:49:15","2016-09-13 01:49:15"
732,balcony,34,84,0,,NULL,"2016-09-13 01:49:15","2016-09-13 01:49:15"
733,bed,34,85,0,,NULL,"2016-09-13 01:50:21","2016-09-13 01:50:21"
734,wardrobe,34,85,0,,NULL,"2016-09-13 01:50:21","2016-09-13 01:50:21"
735,studytablechair,34,85,0,,NULL,"2016-09-13 01:50:21","2016-09-13 01:50:21"
736,attachedbathroom,34,85,0,,NULL,"2016-09-13 01:50:21","2016-09-13 01:50:21"
737,balcony,34,85,0,,NULL,"2016-09-13 01:50:21","2016-09-13 01:50:21"
738,bed,34,86,0,,NULL,"2016-09-13 01:50:57","2016-09-13 01:50:57"
739,wardrobe,34,86,0,,NULL,"2016-09-13 01:50:57","2016-09-13 01:50:57"
740,studytablechair,34,86,0,,NULL,"2016-09-13 01:50:57","2016-09-13 01:50:57"
741,attachedbathroom,34,86,0,,NULL,"2016-09-13 01:50:57","2016-09-13 01:50:57"
753,clubhouse,35,0,0,,NULL,"2016-09-13 01:55:11","2016-09-13 01:55:11"
756,bed,35,87,0,,NULL,"2016-09-13 01:56:37","2016-09-13 01:56:37"
757,wardrobe,35,87,0,,NULL,"2016-09-13 01:56:37","2016-09-13 01:56:37"
758,studytablechair,35,87,0,,NULL,"2016-09-13 01:56:37","2016-09-13 01:56:37"
759,attachedbathroom,35,87,0,,NULL,"2016-09-13 01:56:37","2016-09-13 01:56:37"
760,balcony,35,87,0,,NULL,"2016-09-13 01:56:37","2016-09-13 01:56:37"
761,bed,35,88,0,,NULL,"2016-09-13 01:57:12","2016-09-13 01:57:12"
762,wardrobe,35,88,0,,NULL,"2016-09-13 01:57:12","2016-09-13 01:57:12"
764,studytablechair,35,88,0,,NULL,"2016-09-13 01:57:12","2016-09-13 01:57:12"
765,attachedbathroom,35,88,0,,NULL,"2016-09-13 01:57:12","2016-09-13 01:57:12"
775,swimmingpool,36,0,0,,NULL,"2016-09-13 02:04:07","2016-09-13 02:04:07"
778,clubhouse,36,0,0,,NULL,"2016-09-13 02:04:07","2016-09-13 02:04:07"
781,bed,36,89,0,,NULL,"2016-09-13 02:09:13","2016-09-13 02:09:13"
782,wardrobe,36,89,0,,NULL,"2016-09-13 02:09:13","2016-09-13 02:09:13"
783,studytablechair,36,89,0,,NULL,"2016-09-13 02:09:13","2016-09-13 02:09:13"
784,attachedbathroom,36,89,0,,NULL,"2016-09-13 02:09:13","2016-09-13 02:09:13"
785,bed,36,90,0,,NULL,"2016-09-13 02:11:17","2016-09-13 02:11:17"
786,wardrobe,36,90,0,,NULL,"2016-09-13 02:11:17","2016-09-13 02:11:17"
787,studytablechair,36,90,0,,NULL,"2016-09-13 02:11:17","2016-09-13 02:11:17"
788,attachedbathroom,36,90,0,,NULL,"2016-09-13 02:11:17","2016-09-13 02:11:17"
790,bed,36,91,0,,NULL,"2016-09-13 02:12:03","2016-09-13 02:12:03"
791,wardrobe,36,91,0,,NULL,"2016-09-13 02:12:03","2016-09-13 02:12:03"
792,studytablechair,36,91,0,,NULL,"2016-09-13 02:12:03","2016-09-13 02:12:03"
793,attachedbathroom,36,91,0,,NULL,"2016-09-13 02:12:03","2016-09-13 02:12:03"
803,terracewalkway,37,0,0,,NULL,"2016-09-13 02:17:44","2016-09-13 02:17:44"
804,swimmingpool,37,0,0,,NULL,"2016-09-13 02:17:44","2016-09-13 02:17:44"
807,clubhouse,37,0,0,,NULL,"2016-09-13 02:17:44","2016-09-13 02:17:44"
810,bed,37,92,0,,NULL,"2016-09-13 02:20:39","2016-09-13 02:20:39"
811,wardrobe,37,92,0,,NULL,"2016-09-13 02:20:39","2016-09-13 02:20:39"
812,studytablechair,37,92,0,,NULL,"2016-09-13 02:20:39","2016-09-13 02:20:39"
813,attachedbathroom,37,92,0,,NULL,"2016-09-13 02:20:39","2016-09-13 02:20:39"
814,bed,37,93,0,,NULL,"2016-09-13 02:21:18","2016-09-13 02:21:18"
815,wardrobe,37,93,0,,NULL,"2016-09-13 02:21:18","2016-09-13 02:21:18"
816,studytablechair,37,93,0,,NULL,"2016-09-13 02:21:18","2016-09-13 02:21:18"
817,attachedbathroom,37,93,0,,NULL,"2016-09-13 02:21:18","2016-09-13 02:21:18"
819,bed,37,94,0,,NULL,"2016-09-13 02:23:38","2016-09-13 02:23:38"
820,wardrobe,37,94,0,,NULL,"2016-09-13 02:23:38","2016-09-13 02:23:38"
821,studytablechair,37,94,0,,NULL,"2016-09-13 02:23:38","2016-09-13 02:23:38"
822,attachedbathroom,37,94,0,,NULL,"2016-09-13 02:23:38","2016-09-13 02:23:38"
823,bed,37,95,0,,NULL,"2016-09-13 02:24:26","2016-09-13 02:24:26"
824,wardrobe,37,95,0,,NULL,"2016-09-13 02:24:26","2016-09-13 02:24:26"
825,studytablechair,37,95,0,,NULL,"2016-09-13 02:24:26","2016-09-13 02:24:26"
826,attachedbathroom,37,95,0,,NULL,"2016-09-13 02:24:26","2016-09-13 02:24:26"
835,swimmingpool,38,0,0,,NULL,"2016-09-14 05:39:29","2016-09-14 05:39:29"
838,clubhouse,38,0,0,,NULL,"2016-09-14 05:39:29","2016-09-14 05:39:29"
842,bed,38,96,0,,NULL,"2016-09-14 05:59:08","2016-09-14 05:59:08"
843,wardrobe,38,96,0,,NULL,"2016-09-14 05:59:08","2016-09-14 05:59:08"
844,studytablechair,38,96,0,,NULL,"2016-09-14 05:59:08","2016-09-14 05:59:08"
845,sharedbathroom,38,96,0,,NULL,"2016-09-14 05:59:08","2016-09-14 05:59:08"
846,dressingtable,38,96,0,,NULL,"2016-09-14 05:59:08","2016-09-14 05:59:08"
847,bed,38,97,0,,NULL,"2016-09-14 06:02:55","2016-09-14 06:02:55"
848,studytablechair,38,97,0,,NULL,"2016-09-14 06:02:55","2016-09-14 06:02:55"
849,sharedbathroom,38,97,0,,NULL,"2016-09-14 06:02:55","2016-09-14 06:02:55"
850,bed,38,98,0,,NULL,"2016-09-14 06:08:22","2016-09-14 06:08:22"
851,wardrobe,38,98,0,,NULL,"2016-09-14 06:08:22","2016-09-14 06:08:22"
852,tv,38,98,0,,NULL,"2016-09-14 06:08:22","2016-09-14 06:08:22"
853,studytablechair,38,98,0,,NULL,"2016-09-14 06:08:22","2016-09-14 06:08:22"
854,attachedbathroom,38,98,0,,NULL,"2016-09-14 06:08:22","2016-09-14 06:08:22"
855,balcony,38,98,0,,NULL,"2016-09-14 06:08:22","2016-09-14 06:08:22"
856,dressingtable,38,98,0,,NULL,"2016-09-14 06:08:22","2016-09-14 06:08:22"
857,wardrobe,38,97,0,,NULL,"2016-09-14 06:08:42","2016-09-14 06:08:42"
858,swimmingpool,35,0,0,,NULL,"2016-09-14 07:11:34","2016-09-14 07:11:34"
859,washingmachine,32,0,0,,NULL,"2016-09-14 17:05:51","2016-09-14 17:05:51"
860,fridge,32,0,0,,NULL,"2016-09-14 17:05:51","2016-09-14 17:05:51"
862,balcony,32,79,0,,NULL,"2016-09-14 17:06:35","2016-09-14 17:06:35"
863,washingmachine,39,0,0,,NULL,"2016-09-15 06:44:08","2016-09-15 06:44:08"
864,fridge,39,0,0,,NULL,"2016-09-15 06:44:08","2016-09-15 06:44:08"
865,lift,39,0,0,,NULL,"2016-09-15 06:44:08","2016-09-15 06:44:08"
866,carparking,39,0,0,,NULL,"2016-09-15 06:44:08","2016-09-15 06:44:08"
867,gym,39,0,0,,NULL,"2016-09-15 06:44:08","2016-09-15 06:44:08"
868,swimmingpool,39,0,0,,NULL,"2016-09-15 06:44:08","2016-09-15 06:44:08"
869,livingroom,39,0,0,,NULL,"2016-09-15 06:44:08","2016-09-15 06:44:08"
870,balcony,39,0,0,,NULL,"2016-09-15 06:44:08","2016-09-15 06:44:08"
871,clubhouse,39,0,0,,NULL,"2016-09-15 06:44:08","2016-09-15 06:44:08"
872,kitchen,39,0,0,,NULL,"2016-09-15 06:44:08","2016-09-15 06:44:08"
873,kitchencabinet,39,0,0,,NULL,"2016-09-15 06:44:08","2016-09-15 06:44:08"
874,bed,39,99,0,,NULL,"2016-09-15 06:44:09","2016-09-15 06:44:09"
875,wardrobe,39,99,0,,NULL,"2016-09-15 06:44:09","2016-09-15 06:44:09"
876,studytablechair,39,99,0,,NULL,"2016-09-15 06:44:09","2016-09-15 06:44:09"
877,attachedbathroom,39,99,0,,NULL,"2016-09-15 06:44:09","2016-09-15 06:44:09"
878,bed,39,100,0,,NULL,"2016-09-15 06:45:57","2016-09-15 06:45:57"
879,wardrobe,39,100,0,,NULL,"2016-09-15 06:45:57","2016-09-15 06:45:57"
880,studytablechair,39,100,0,,NULL,"2016-09-15 06:45:57","2016-09-15 06:45:57"
881,attachedbathroom,39,100,0,,NULL,"2016-09-15 06:45:57","2016-09-15 06:45:57"
882,balcony,39,100,0,,NULL,"2016-09-15 06:45:57","2016-09-15 06:45:57"
883,tenniscourt,39,0,0,,NULL,"2016-09-15 06:51:11","2016-09-15 06:51:11"
886,swimmingpool,40,0,0,,NULL,"2016-09-18 05:29:19","2016-09-18 05:29:19"
889,clubhouse,40,0,0,,NULL,"2016-09-18 05:29:19","2016-09-18 05:29:19"
891,tenniscourt,40,0,0,,NULL,"2016-09-18 05:29:19","2016-09-18 05:29:19"
904,terracewalkway,41,0,0,,NULL,"2016-09-21 04:55:18","2016-09-21 04:55:18"
907,clubhouse,41,0,0,,NULL,"2016-09-21 04:55:18","2016-09-21 04:55:18"
910,bed,41,103,0,,NULL,"2016-09-21 04:59:39","2016-09-21 04:59:39"
911,wardrobe,41,103,0,,NULL,"2016-09-21 04:59:39","2016-09-21 04:59:39"
912,studytablechair,41,103,0,,NULL,"2016-09-21 04:59:39","2016-09-21 04:59:39"
913,sharedbathroom,41,103,0,,NULL,"2016-09-21 04:59:39","2016-09-21 04:59:39"
914,bed,41,104,0,,NULL,"2016-09-21 05:01:30","2016-09-21 05:01:30"
915,wardrobe,41,104,0,,NULL,"2016-09-21 05:01:30","2016-09-21 05:01:30"
916,studytablechair,41,104,0,,NULL,"2016-09-21 05:01:30","2016-09-21 05:01:30"
917,sharedbathroom,41,104,0,,NULL,"2016-09-21 05:01:30","2016-09-21 05:01:30"
918,bed,41,105,0,,NULL,"2016-09-21 05:02:46","2016-09-21 05:02:46"
919,wardrobe,41,105,0,,NULL,"2016-09-21 05:02:46","2016-09-21 05:02:46"
920,studytablechair,41,105,0,,NULL,"2016-09-21 05:02:46","2016-09-21 05:02:46"
921,attachedbathroom,41,105,0,,NULL,"2016-09-21 05:02:46","2016-09-21 05:02:46"
922,bed,42,0,0,,NULL,"2016-09-23 01:14:20","2016-09-23 01:14:20"
923,wardrobe,42,0,0,,NULL,"2016-09-23 01:14:20","2016-09-23 01:14:20"
925,washingmachine,42,0,0,,NULL,"2016-09-23 01:14:20","2016-09-23 01:14:20"
926,fridge,42,0,0,,NULL,"2016-09-23 01:14:20","2016-09-23 01:14:20"
927,studytablechair,42,0,0,,NULL,"2016-09-23 01:14:20","2016-09-23 01:14:20"
928,attachedbathroom,42,0,0,,NULL,"2016-09-23 01:14:20","2016-09-23 01:14:20"
929,carparking,42,0,0,,NULL,"2016-09-23 01:14:20","2016-09-23 01:14:20"
930,livingroom,42,0,0,,NULL,"2016-09-23 01:14:20","2016-09-23 01:14:20"
931,balcony,42,0,0,,NULL,"2016-09-23 01:14:20","2016-09-23 01:14:20"
932,kitchen,42,0,0,,NULL,"2016-09-23 01:14:20","2016-09-23 01:14:20"
934,bed,42,106,0,,NULL,"2016-09-23 01:41:27","2016-09-23 01:41:27"
935,wardrobe,42,106,0,,NULL,"2016-09-23 01:41:27","2016-09-23 01:41:27"
936,studytablechair,42,106,0,,NULL,"2016-09-23 01:41:27","2016-09-23 01:41:27"
937,attachedbathroom,42,106,0,,NULL,"2016-09-23 01:41:27","2016-09-23 01:41:27"
938,balcony,42,106,0,,NULL,"2016-09-23 01:41:27","2016-09-23 01:41:27"
939,bed,42,107,0,,NULL,"2016-09-23 01:42:41","2016-09-23 01:42:41"
940,wardrobe,42,107,0,,NULL,"2016-09-23 01:42:41","2016-09-23 01:42:41"
941,studytablechair,42,107,0,,NULL,"2016-09-23 01:42:41","2016-09-23 01:42:41"
942,attachedbathroom,42,107,0,,NULL,"2016-09-23 01:42:41","2016-09-23 01:42:41"
943,balcony,36,91,0,,NULL,"2016-09-26 19:31:30","2016-09-26 19:31:30"
944,balcony,37,95,0,,NULL,"2016-09-26 19:36:52","2016-09-26 19:36:52"
945,bed,42,108,0,,NULL,"2016-10-04 19:51:16","2016-10-04 19:51:16"
946,studytablechair,42,108,0,,NULL,"2016-10-04 19:51:16","2016-10-04 19:51:16"
947,sharedbathroom,42,108,0,,NULL,"2016-10-04 19:51:16","2016-10-04 19:51:16"
948,bed,30,109,0,,NULL,"2016-10-05 16:57:20","2016-10-05 16:57:20"
949,wardrobe,30,109,0,,NULL,"2016-10-05 16:57:20","2016-10-05 16:57:20"
950,studytablechair,30,109,0,,NULL,"2016-10-05 16:57:20","2016-10-05 16:57:20"
951,attachedbathroom,30,109,0,,NULL,"2016-10-05 16:57:20","2016-10-05 16:57:20"
952,dressingtable,30,109,0,,NULL,"2016-10-05 16:57:20","2016-10-05 16:57:20"
953,bed,30,110,0,,NULL,"2016-10-05 17:18:51","2016-10-05 17:18:51"
954,wardrobe,30,110,0,,NULL,"2016-10-05 17:18:51","2016-10-05 17:18:51"
955,studytablechair,30,110,0,,NULL,"2016-10-05 17:18:51","2016-10-05 17:18:51"
956,attachedbathroom,30,110,0,,NULL,"2016-10-05 17:18:51","2016-10-05 17:18:51"
957,bed,30,111,0,,NULL,"2016-10-05 17:27:28","2016-10-05 17:27:28"
958,wardrobe,30,111,0,,NULL,"2016-10-05 17:27:28","2016-10-05 17:27:28"
959,studytablechair,30,111,0,,NULL,"2016-10-05 17:27:28","2016-10-05 17:27:28"
960,attachedbathroom,30,111,0,,NULL,"2016-10-05 17:27:28","2016-10-05 17:27:28"
961,bed,30,112,0,,NULL,"2016-10-05 17:32:26","2016-10-05 17:32:26"
962,wardrobe,30,112,0,,NULL,"2016-10-05 17:32:26","2016-10-05 17:32:26"
963,studytablechair,30,112,0,,NULL,"2016-10-05 17:32:26","2016-10-05 17:32:26"
964,attachedbathroom,30,112,0,,NULL,"2016-10-05 17:32:26","2016-10-05 17:32:26"
