id,owner_id,name,flat_no,addressl1,locality,city,state,country,zipcode,sqftsuper,image,images,type,sharetype,baths,kitchens,washrooms,totalrooms,availrooms,rent,owner_rent,parkingcharges,deposite,maintenance,status,availfrom,availto,tenure,details,notes,cntrestaurants,cnthospitals,cntgyms,cnttheater,cntmalls,workdistance,latitude,longitude,blockname,gender,tag_as,commpercentage,tds,actualOSAmount,pendingOSAmount,amountRemark,minimumGuranteeIsActive,minimumGuranteeAmount,minimumGuranteeStart,minimumGuranteeEnd,propertyrules,parking_number,metatitle,metakeyword,metadescription,assign_to,golden,partner,showinhomepage,created_at,updated_at,owner_id2,owner_id3
268,2390,Viva Icon,1005,"B1, Flat No.1005 at VIVA ICON Opposite Xion Mall, Hinjawadi Village, Hinjawadi, Pune, Maharashtra",Hinjewadi,pune,maharashtra,india,411057,0,0,0,flat,0,1,0,1,1,1,16500,15000,0,34000,0,occupied,2019-01-02,2019-12-02,11,0,0,0,0,0,0,0,0,18.59066,73.743176,0,1,marketplace,9.09,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-1-3 14:58,2019-2-15 13:55,,
269,2390,Viva Icon,1005,"B1, Flat No.1005 at VIVA ICON Opposite Xion Mall, Hinjawadi Village, Hinjawadi, Pune, Maharashtra",Hinjewadi,pune,maharashtra,india,411057,0,0,0,flat,0,1,0,1,1,1,16500,15000,0,34000,0,blocked,2019-01-02,2019-12-02,11,0,0,0,0,0,0,0,0,18.59066,73.743176,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-1-3 15:01,2019-1-4 11:17,,
270,2444,Reliaable Lifestyle Layout,231,"Lakedew Residency- Phase 2, Bengaluru, Karnataka",Harlur,bengaluru,karnataka,india,560000,0,0,0,flat,0,3,0,3,3,3,39000,39000,0,117000,0,available,2018-12-19,2019-11-19,11,A fully furnished 3 BHK Villa in a good location i.e Harlur.,NA,0,0,0,0,0,0,12.895455,77.6668704,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-1-16 11:59,2019-1-16 12:05,,
271,2461,Sobha Petunia,C1043,"Kanaka Nagar, Veerannapalya, Nagavara, Bengaluru, Karnataka 560045",Thanisandra,bengaluru,karnataka,india,560045,0,0,0,flat,0,4,0,4,4,4,85000,60000,0,255000,0,blocked,2018-12-12,2019-11-12,11,A fully furnished 3 BHK with a separate servant room is available in Sobha Petunia. It is located very closely to Manyata Tech Park.,NA,0,0,0,0,0,0,13.0398047,77.6124624,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-1-23 13:41,2019-2-6 12:34,,
272,2482,Ricmond Pride,A119,"Survey no. 81, Kelasanali VIllage, Jigini Hobli, Omax Circle, Lake Road, Bengaluru, Karnataka 560105",Electronic City,bengaluru,karnataka,india,560105,0,0,0,flat,0,2,0,2,2,2,22000,22000,0,66000,0,available,2019-01-01,2019-12-01,11,NA,NA,0,0,0,0,0,0,12.7995085,77.6563883,0,0,marketplace,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-1-28 11:43,2019-1-28 11:49,,
273,2501,Candeur Rise,D104,"S.no: 183/1A, 183/1B, 183/10, Vathur Gunjur Main Road, Near Varthur Police Station, Varthur, Bengaluru, Karnataka 560087",Varthur,bengaluru,karnataka,india,560087,0,0,0,flat,0,3,0,3,3,3,28000,28000,0,84000,0,blocked,2019-02-10,2020-01-10,11,"This semi furnished 3BHK is located in very close proximity to some of the major International Schools in Bengaluru like Global Indian International School, Inventure Academy, etc.",na,0,0,0,0,0,0,12.935376,77.744022,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-2-6 15:12,2019-3-4 18:00,,
274,2502,Nitesh Central Park,A406,"1, Bagalur Main Rd, Kattigenahalli Vinayak Nagar,, Kattigenahalli, Bengaluru, Karnataka 560064",Bagalur,bengaluru,karnataka,india,560064,0,0,0,flat,0,2,0,2,2,2,25000,23000,0,75000,0,available,2019-03-01,2020-02-01,11,This beautifully designed fully furnished  2BHK flat is apt for people working in Bengaluru International Airport or students who are pursuing their education in nearby colleges and universities. It comes with a beautiful balcony  with grass base.,NA,0,0,0,0,0,0,13.1211188,77.6133981,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-2-6 15:53,2019-2-6 15:59,,
275,2503,Dollars Height,11,"#11,2nd Cross Rd, RMV 2nd Stage, Hanumaiah Layout, Lottegollahalli, Bengaluru, Karnataka ",Lotte Golla Halli,bengaluru,karnataka,india,560094,0,0,0,flat,0,4,0,4,4,6,40000,40000,0,120000,0,available,2019-01-25,2019-12-25,11,NA,NA,0,0,0,0,0,0,13.045021,77.566175,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-2-6 16:21,2019-6-12 19:39,,
276,2504,Prestige Lakeside Habitat,21264,"28/2, SH 35, Devasthanagalu, Gunjur Village, Bengaluru, Karnataka 560087",Varthur,bengaluru,karnataka,india,560087,1500,0,0,flat,0,4,1,4,4,4,50000,50000,0,150000,0,blocked,2019-01-25,2019-12-25,11,"Prestige Lakeside Habitat is a sprawling luxury enclave by the Prestige Group overlooking the scenic Varthur Lake. The entire township and each of the 3,697 dwellings is designed around a Disney theme to offer you a veritable fairyland to call home. The magic of Disney suffuses the air and will make living here a truly enthralling experience. One captivating facet of Prestige Lakeside Habitat is the humungous 80 acres of open landscape available to you. Talk about a breath of fresh air, this is indeed more than a lungful. You’ll be hard-pressed to put your finger on another development that provides you with an open space that this expansive. And what makes it even better is that all around you, you will see your favourite Disney characters represented in one form or the other. Everywhere you go you will be enveloped in an ethereal, magical atmosphere that is both enthralling and reassuring.",NA,0,0,0,0,0,0,12.9299576,77.7401083,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-2-6 16:22,2019-2-26 9:58,,
277,2505,Salarpuria Sattva Greenage,AB - 601,"7, Hosur Rd, Next to Oxford College, Bommanahalli, Bengaluru, Karnataka 560068",Hosur Road,bengaluru,karnataka,india,560068,1836,0,0,flat,0,3,0,3,3,4,60000,60000,0,180000,0,partial,2019-02-01,2020-04-01,11,"Located just 2 Kms from the up-market Koramangala, on main Hosur Road with best-in-class comforts, Greenage completes your needs in every sense. Central to this swank lifestyle is the 60,000 sft fully equipped world-class clubhouse with outdoor and indoor sports, best recreation and lifestyle facilities. It also has well-appointed rooms for guests. Greenage has an aesthetic environment with acres of lush foliage (70% open space), secluded sitting areas, tea garden and activity spaces for all age groups. Salons, ATM, Shopping, Theatre and Creche.",NA,0,0,0,0,0,0,12.9024372,77.6313115,0,1,marketplace,10,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-2-6 16:24,2019-7-3 18:32,,
278,2523,Parnakuti,497F,"17th F4 Main Rd, 6th Block, Koramangala, Bengaluru, Karnataka 560095",Koramangala,bengaluru,karnataka,india,560095,0,0,0,flat,0,5,0,5,5,7,90000,90000,0,270000,0,available,2019-01-01,2019-12-01,11,A magnificent villa located in the center of the most happening  place of Bangalore i.e Koramangala. ,NA,0,0,0,0,0,0,12.9402838,77.6218653,0,1,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,,0,,,,,0,0,0,2019-2-16 14:20,2019-7-13 10:04,,
279,2547,Shyam Residency,No. 82,"State Highway 87 No.82, 3rd Cross Road Central Excise Layout, Doddakamanhalli, Phase 2, Tejaswini Nagar, Bengaluru, Karnataka 560083",Doddakamanhalli,bengaluru,karnataka,india,560083,0,0,0,flat,0,3,0,3,3,0,477000,477000,0,1431000,0,occupied,2019-02-01,2020-01-01,11,"A Luxurious PG with all premier amenities, suitable for working ladies and students .",,0,0,0,0,0,0,12.8608295,77.6016389,0,2,marketplace,10,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-2-25 20:11,2019-7-10 11:13,,
280,2547,Aragini Comforts,1,"Pai Layout, Hulimavu, Bengaluru, Karnataka 560076",Hulimavu,bengaluru,karnataka,india,560076,0,0,0,flat,0,3,0,3,3,3,530000,530000,0,1590000,0,available,2019-02-01,2020-01-01,11,"A luxurious PG located very near to Christ University, Bannerghatta Road. It is apt for working males or students.",,0,0,0,0,0,0,12.8608295,77.6016389,0,1,marketplace,10,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-2-25 20:12,2019-7-10 11:25,,
281,2547,Shyam In,18,"18, Old Market Rd, Vishweshwarapura, Shankarapura, Bengaluru, Karnataka 560004",VV Puram,bengaluru,karnataka,india,560004,0,0,0,flat,0,15,0,15,10,0,675000,675000,0,2025000,0,occupied,2019-02-01,2020-01-01,11,A luxurious PG located in VV Puram . It is apt for working females whose office is located around VV Puram and students from hundreds of schools and colleges which are located in that area.,,0,0,0,0,0,0,12.9516351,77.5751311,0,2,marketplace,10,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-2-25 20:12,2019-7-10 11:16,,
282,2548,Shriram Summitt,7201,"Gollahalli, Electronic City Phase I, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100",Electronic City,bengaluru,karnataka,india,560100,0,0,0,flat,0,2,0,2,2,2,28000,28000,0,84000,0,available,2019-02-01,2020-01-01,11,"Shriram Summitt is a 17 block project developed on a 15+ acre land. Located in the prime locality of Electronic City Phase 1, these quintessential living spaces check all the boxes for daily commuters who are looking for means to avoid the dreaded traffic of the fast-paced city of Bengaluru. The USP of Shriram Summitt lies in its strategic location. With leading software giants situated at a stone’s throw away, you will be living in the heart of the Silicon Valley – where half of Bengaluru goes to work!

Narayana Health City – 5 kms
Ebenezer International School – 6 kms
Walking distance from IT giants like Infosys, Wipro and HP
Short distance from leading malls like D Mart and Forum",NA,0,0,0,0,0,0,12.8358007,77.6650783,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-2-25 20:13,2019-2-26 9:47,,
283,2511,Meva House,2F,"39th Main, 9th E cross  SBI Colony, 1st Phase, JP Nagar, Bengaluru, Karnataka 560078",JP Nagar,bengaluru,karnataka,india,560078,1200,0,0,flat,0,2,0,2,2,2,22000,22000,0,66000,0,blocked,2019-04-05,2020-02-01,11,"A beautiful semi furnished 2 BHK located very closely to Metro Station , hence apt for working professionals and families.",NA,0,0,0,0,0,0,12.9096063,77.5719493,0,0,managed,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-3-7 12:42,2019-4-27 11:27,,
284,2564,Infrany Petals,W2-E301,"Daadys Southbourg Gate, Kammasandra Road, Electronic City, RS Gardens, Bengaluru, Karnataka 560100",Electronic City,bengaluru,karnataka,india,560100,1090,0,0,flat,0,2,1,2,2,0,13100,25000,0,39300,0,occupied,2019-04-01,2020-03-01,11,A beautiful 2 BHK which is located very closely to upcoming Electronic City Metro Station,NA,0,0,0,0,0,0,12.8268197,77.690406,0,1,managed,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-3-7 12:42,2019-6-28 16:59,,
285,2125,Confident Bellatrix,99,"Thyvakanahally, Karnataka 562125",Thyvakanahally,bengaluru,karnataka,india,562125,0,0,0,flat,0,5,0,5,5,5,3000,3000,0,9000,0,occupied,2019-02-01,2020-01-01,11,Confident Bellatrix,NA,0,0,0,0,0,0,12.8341919,77.7805698,0,1,managed,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-3-14 19:44,2019-6-28 23:18,,
286,2591,Monalisa Apartments,401,"st main Vivek Nagar, behind Infant Jesus church",Vivek Nagar,bengaluru,karnataka,india,560047,1000,0,0,flat,0,2,1,2,2,2,26000,25000,0,78000,0,available,2019-03-23,2019-12-30,11,A beautiful 3BHK in a decent neighbourhood in the heart of Bengaluru City.,NA,0,0,0,0,0,0,12.9535855,77.6195189,0,0,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-3-22 14:41,2019-3-22 14:47,,
287,2615,SNSY Arcade,303,"Nagondanahalli, Bengaluru, Karnataka 560067",Whitefield,bengaluru,karnataka,india,560067,1000,0,0,flat,0,2,1,2,2,2,23000,23000,0,69000,0,available,2019-03-26,2020-02-26,11,"This beautiful fully furnished 2 BHK is very closely located and is near to ITPl, Prestige Park View,etc.",NA,0,0,0,0,0,0,12.9718591,77.766954,0,0,marketplace,10,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-3 14:15,2019-5-6 16:50,,
288,2616,Prestige Sunrise Park Birchwood,8032,"Neotown Rd, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100",Electronic City,bengaluru,karnataka,india,560100,1342,0,0,flat,0,2,0,2,3,3,25000,25000,0,75000,0,available,2019-04-01,2020-02-01,11,"Located conveniently in Electronic City, Phase 1, Bangalore, Prestige Sunrise Park offers you a choice of spacious, brilliantly designed one, two, two bed with study and three bedroom homes, set in 15 Towers spread across 25 gloriously landscaped acres. Promising you a life of ease and splendor, Sunrise Park comprises of 2 Blocks – Birchwood and Norwood, that’s home to 1910 multi-leveled apartments. The Residential Development is also equipped with every amenity that your lifestyle demands and a massive recreational area that includes 2 individual clubhouses. And this wasn’t incentive enough, add to it the stress-busting advantage of being able to beat the traffic and stroll to work. Explore this micro-site to find out everything you wanted to know about this new Prestige Project in Electronics City and discover more about a home that’s been drawn from your mind. Also, make sure you submit your details in the ‘Express Interest’ section of this page, so that one of our executives could get in touch with you.",NA,0,0,0,0,0,0,12.8322016,77.6610866,0,0,marketplace,12.5,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-3 14:15,2019-6-28 21:53,,
289,2617,Hiranandani Club Meadows,C 103,"Club Meadows, Begur Village, Next to Hulimavu Lake, Akshay Nagar, Begur Hobli Off Bannerghatta Main Road, Taluk, Dommasandra, Bengaluru, Karnataka 560",Bannerghatta,bengaluru,karnataka,india,560068,1750,0,0,flat,0,3,0,3,3,3,45000,45000,0,135000,0,blocked,2019-03-01,2020-02-01,11,0,0,0,0,0,0,0,0,12.8755992,77.6102083,0,0,marketplace,0,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-3 14:15,2019-6-27 18:10,,
290,2626,Prestige Park View,4161,"Kadugodi Colony, Kadugodi, Bengaluru, Karnataka 560066",Whitefield,bengaluru,karnataka,india,560066,1272,0,0,flat,0,2,0,2,2,0,30000,36000,0,90000,0,occupied,2019-05-21,2020-04-21,11,"Find all that you’ve always looked for in a home, at Prestige Park View located at the Hope Farm Junction, on Whitefield Main Road. A Residential Development of 376 apartments of 2 and 3 Bedroom units, spread across 5 acres. One of the stellar attributes of this lavish escapade, is its proximity to Whitefield’s very own Forum Value Mall.

A secure neighbourhood by itself, Park View offers you an abode where you can lead an elegant life of ease, amidst like minded people.

Comfortable & convenient, Prestige Park View is all that and more, a home where you and your family will make wonderful new friendships and enduring relationships, a camaraderie that will make living here an eternally enjoyable experience.",NA,0,0,0,0,0,0,12.9852588,77.7518918,0,0,managed,0,10,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-10 15:15,2019-6-28 17:42,,
291,2639,Aakruthi Silverline,G301,"27th Main Rd, Sector 2, ITI Layout, Sector 7, HSR Layout, Bengaluru, Karnataka",HSR Layout,bengaluru,karnataka,india,560102,1200,0,0,flat,0,2,0,2,3,0,23000,30000,0,69000,0,occupied,2019-05-15,2020-04-15,11,This semi furnished 2.5 BHK located in prime location i.e HSR Layout is apt for a small nuclear family or a group of bachelors.,NA,0,0,0,0,0,0,12.9015983,77.650356,0,0,managed,0,10,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-17 19:12,2019-6-28 22:02,,
292,2640,Krishnakrupa,101,"1819 /3, 5th Main Rd, B Block, CQAL Layout, Sahakar Nagar, Bengaluru, Karnataka",Sahakar Nagar,bengaluru,karnataka,india,560092,2000,0,0,flat,0,3,0,3,3,3,40000,38000,0,120000,0,available,2019-04-01,2020-03-01,11,A beautiful semi furnished 3 BHK home located in very close proximity to Kirloskar Tech Park and Manyata Tech Park.,NA,0,0,0,0,0,0,13.0633563,77.5783238,0,0,marketplace,12,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-17 19:59,2019-7-10 15:48,,
293,2641,Samruddhi Bright Homes,5B,"Force community, Near Ryan international school, Brookfields",Brookefield,bengaluru,karnataka,india,560037,1200,0,0,flat,0,3,0,3,3,3,46200,46200,0,138600,0,available,2019-03-01,2020-02-01,11,"This fully furnished 3 BHK flat is located in Brookefield .This flat is apt for people working in and around Whitefield,ITPL and Brookefield.",NA,0,0,0,0,0,0,12.9657069,77.7215251,0,2,marketplace,14,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-17 19:59,2019-6-28 23:09,,
294,2645,Mantri Residency,3/304,"Bannerghatta Main Rd, Kalena Agrahara, Bengaluru, Karnataka",Bannerghatta,bengaluru,karnataka,india,560076,2000,0,0,flat,0,3,0,3,3,0,34000,34000,0,102000,0,occupied,2019-05-10,2020-04-10,11,"Mantri Residency is a home designed to gift you 'a rewarding way of life'. Located at Bannerghatta road, at just 2 minutes off IIM, Christ University, its one of the most strategically located society in Bengaluru.",NA,0,0,0,0,0,0,12.8715634,77.5920763,0,0,managed,0,10,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-19 14:05,2019-6-28 17:00,,
295,2655,"202,Sahakarnagar",202,"12th Main Rd, CQAL Layout, Sahakar Nagar, Bengaluru, Karnataka",Sahakar Nagar,bengaluru,karnataka,india,560092,1000,0,0,flat,0,2,0,2,2,2,25000,20000,0,75000,0,available,2019-04-01,2020-03-01,11,This semi furnished 2 Bedroom house  is located very near to Kirloskar and Manyata tech parks. It is apt for nuclear families or group of bachelors.,NA,0,0,0,0,0,0,13.0633666,77.5832653,0,0,marketplace,12,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-25 17:48,2019-6-28 22:25,,
296,2655,"102,Sahakarnagar",102,"12th Main Rd, CQAL Layout, Sahakar Nagar, Bengaluru, Karnataka",Sahakar Nagar,bengaluru,karnataka,india,560092,1000,0,0,flat,0,2,0,2,2,2,25000,20000,0,75000,0,available,2019-04-01,2020-03-01,11,This semi furnished 2 Bedroom house  is located very near to Kirloskar and Manyata tech parks. It is apt for nuclear families or group of bachelors.,0,0,0,0,0,0,0,13.0633666,77.5832653,0,0,marketplace,12,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-25 17:48,2019-6-28 22:25,,
297,2655,"302,Sahakarnagar",302,"12th Main Rd, CQAL Layout, Sahakar Nagar, Bengaluru, Karnataka",Sahakar Nagar,bengaluru,karnataka,india,560092,1000,0,0,flat,0,2,0,2,2,2,25000,20000,0,75000,0,available,2019-04-01,2020-03-01,11,This semi furnished 2 Bedroom house  is located very near to Kirloskar and Manyata tech parks. It is apt for nuclear families or group of bachelors.,NA,0,0,0,0,0,0,13.0633666,77.5832653,0,0,marketplace,12,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-25 17:48,2019-6-28 22:26,,
298,2655,"301,Sahakarnagar",301,"12th Main Rd, CQAL Layout, Sahakar Nagar, Bengaluru, Karnataka",Sahakar Nagar,bengaluru,karnataka,india,560092,1000,0,0,flat,0,2,0,2,2,2,25000,20000,0,75000,0,available,2019-04-01,2020-03-01,11,This semi furnished 2 Bedroom house  is located very near to Kirloskar and Manyata tech parks. It is apt for nuclear families or group of bachelors.,NA,0,0,0,0,0,0,13.0633666,77.5832653,0,0,marketplace,12,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-25 17:48,2019-6-28 22:25,,
299,2655,"201,Sahakarnagar",201,"12th Main Rd, CQAL Layout, Sahakar Nagar, Bengaluru, Karnataka",Sahakar Nagar,bengaluru,karnataka,india,560092,1000,0,0,flat,0,2,0,2,2,2,25000,20000,0,75000,0,available,2019-04-01,2020-03-01,11,This semi furnished 2 Bedroom house  is located very near to Kirloskar and Manyata tech parks. It is apt for nuclear families or group of bachelors.,NA,0,0,0,0,0,0,13.0633666,77.5832653,0,0,marketplace,12,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-25 17:48,2019-6-28 22:27,,
300,2655,"101,Sahakarnagar",101,"12th Main Rd, CQAL Layout, Sahakar Nagar, Bengaluru, Karnataka",Sahakar Nagar,bengaluru,karnataka,india,560092,1000,0,0,flat,0,2,0,2,2,2,25000,20000,0,75000,0,available,2019-04-01,2020-03-01,11,This semi furnished 2 Bedroom house  is located very near to Kirloskar and Manyata tech parks. It is apt for nuclear families or group of bachelors.,NA,0,0,0,0,0,0,13.0633666,77.5832653,0,0,marketplace,12,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-4-25 17:48,2019-6-28 22:28,,
301,2770,Orchid Woods,8,"Survey No. 83, Kundalahalli, Near Ryan International School, Brooke Filed",Brookefield,bengaluru,karnataka,india,560031,2527,0,0,villa,0,3,0,3,4,4,50000,50000,0,150000,0,available,2019-06-01,2020-05-01,11,"This is a semi furnished Duplex villa located near to Ryan International School, Brookefield.",NA,0,0,0,0,0,0,12.8995119,77.7041704,0,1,marketplace,12,0,0,0,,notactive,0,1970-01-01,1970-01-01,0,0,,,,,0,0,0,2019-6-7 20:02,2019-6-28 23:05,,
