id,name,property_id,sqftsuper,image,images,type,sharetype,rent,parkingcharges,deposite,maintenance,status,availablebed,totalbed,availfrom,availto,windowstyle,iswindowmesh,details,parking_number,created_at,updated_at,tenure,windows,plugpoints,lights,tubelights,fans,showbulbs,balconylights,commpercentage,tds
552,"Room 6",272,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
553,"Room 7",2723,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
554,"Room 7",272,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
555,"Room 8",272,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
556,"Room 1",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
557,"Room 2",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
558,"Room 3",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
559,"Room 4",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
560,"Room 5",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
561,"Room 6",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
562,"Room 7",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
563,"Room 8",273,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
564,"Room 1",274,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
565,"Room 2",274,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
566,"Room 3",274,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
567,"Room 4",274,350,0,0,single,0,5000,0,15000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
568,"Room 5",274,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
569,"Room 6",274,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
570,"Room 7",274,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
571,"Room 8",274,350,0,0,shared,0,5000,0,15000,0,available,2,2,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
572,"Room 1",275,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
573,"Room 2",275,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
574,"Room 3",275,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
575,"Room 4",275,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
576,"Room 5",275,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
577,"Room 6",275,350,0,0,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,0,"2019-05-20 19:00:49","2019-05-20 19:21:13",11,1,1,2,2,2,2,1,0.00,0.00
578,"Room 1",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:57","2019-06-20 15:32:57",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
579,"Room 2",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:57","2019-06-20 15:32:57",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
580,"Room 3",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:58","2019-06-20 15:32:58",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
581,"Room 4",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:58","2019-06-20 15:32:58",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
582,"Room 5",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:58","2019-06-20 15:32:58",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
583,"Room 6",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:58","2019-06-20 15:32:58",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
584,"Room 7",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:58","2019-06-20 15:32:58",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
585,"Room 8",276,350,0,,single,0,10000,0,30000,0,available,1,1,2019-06-01,2020-05-01,normal,yes,.,NULL,"2019-06-20 15:32:58","2019-06-20 15:32:58",11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,0.00
